account,d1,d2,d3,d4,d5,d6,d7,d8,d9
2205,46,27,22,15,13,10,11,9,7
3164,52,28,19,15,11,10,9,8,8
40212,46,28,18,17,14,11,9,9,8
298826,50,27,20,15,12,11,9,9,7
1293,46,26,22,17,12,12,9,9,7
31503,46,27,22,16,12,11,10,8,8
27412,49,27,21,15,12,12,9,7,8
4932,52,26,21,14,12,11,9,8,7
522187,48,28,20,16,12,12,8,8,8
729508,45,29,21,16,13,10,10,8,8
51481,47,28,20,16,12,11,10,9,7
9599,49,27,20,16,13,11,9,8,7
7686,50,26,21,15,14,10,9,8,7
8196,51,26,18,16,13,11,10,8,7
1347,53,27,18,15,12,11,9,8,7
867659,45,28,22,15,13,11,11,8,7
49203,50,30,19,14,13,10,9,8,7
16085,47,30,21,15,12,10,9,9,7
678129,49,30,18,16,12,11,9,8,7
117036,49,29,21,14,12,10,9,9,7
632525,47,27,21,16,13,12,9,8,7
809885,49,26,19,17,13,12,9,8,7
3616,46,30,20,14,13,12,8,9,8
9757,48,27,19,15,14,11,10,8,8
33624,46,27,19,16,14,11,10,9,8
2183,48,27,19,16,13,11,9,9,8
690503,49,28,18,15,13,12,9,9,7
6650,48,30,19,16,12,11,9,7,8
6545,47,29,21,16,12,12,8,8,7
93631,47,29,19,15,13,10,10,9,8
546284,48,27,21,16,13,11,10,8,6
50458,50,29,19,15,12,10,9,9,7
85710,45,30,21,16,13,11,9,8,7
10081,46,27,21,17,12,11,9,9,8
8995,47,27,22,15,14,10,9,8,8
39996,47,27,22,16,14,10,9,8,7
874035,50,27,20,15,12,10,10,8,8
420243,48,28,20,16,12,11,9,8,8
2400,46,28,20,17,13,11,9,9,7
933209,45,29,20,17,14,11,9,8,7
924286,48,28,19,16,12,11,10,8,8
7813,49,28,19,15,12,12,9,9,7
723406,49,29,20,15,12,11,9,8,7
798785,51,26,20,16,12,10,9,8,8
977169,52,27,19,16,11,10,8,9,8
375837,46,31,19,15,14,12,8,7,8
8046,48,29,20,15,12,11,9,9,7
70198,48,29,19,16,12,11,9,8,8
523322,49,27,20,15,13,10,10,9,7
9223,51,27,19,15,12,11,10,8,7
7180,47,30,19,14,13,11,9,9,8
516798,51,28,21,15,12,11,8,7,7
25125,45,29,22,15,13,11,9,9,7
769427,46,27,20,16,14,12,9,9,7
732170,47,28,21,16,12,10,9,9,8
679127,51,27,19,16,13,11,8,8,7
897983,47,27,19,16,13,12,10,8,8
561792,47,27,22,15,13,10,10,9,7
788159,50,26,21,16,12,10,10,8,7
1321,46,27,22,15,14,11,10,8,7
624566,48,29,21,15,11,11,9,9,7
217469,51,27,21,16,11,9,10,8,7
421312,45,28,22,15,13,11,10,8,8
441798,49,29,18,15,14,10,10,8,7
804744,48,26,20,16,14,10,10,8,8
81320,49,29,20,15,12,10,10,8,7
28871,47,27,20,17,13,11,9,8,8
67690,50,28,20,15,13,10,9,8,7
29487,51,28,19,15,13,10,8,9,7
196623,49,29,18,17,12,10,9,8,8
202172,51,29,18,14,12,11,9,8,8
15902,46,27,21,17,12,12,10,8,7
877014,48,28,21,17,12,10,8,8,8
71978,48,26,20,16,13,11,9,9,8
63606,48,30,20,16,12,10,8,8,8
2643,46,31,19,16,12,11,9,8,8
894831,51,26,20,15,13,10,9,8,8
3326,47,28,21,17,12,11,9,8,7
93693,52,27,18,15,13,11,9,7,8
23174,47,30,20,14,14,10,10,7,8
37250,51,28,19,16,13,10,9,7,7
806369,45,31,20,16,12,11,9,9,7
90584,47,30,21,16,11,10,10,8,7
105725,47,29,20,15,12,10,10,9,8
8668,52,26,19,15,12,10,10,9,7
4732,45,30,19,17,13,11,10,8,7
388338,50,29,21,14,12,10,9,8,7
1628,52,26,19,16,13,10,9,8,7
2730,48,31,19,14,13,10,9,9,7
645495,45,30,21,14,13,11,10,9,7
147207,45,27,22,15,13,12,10,9,7
1747,46,29,19,16,12,12,10,8,8
978550,48,27,19,16,13,10,10,9,8
21870,50,30,19,14,13,10,8,8,8
57063,49,29,21,14,13,10,9,8,7
7521,51,28,19,15,12,11,9,9,6
2017,47,28,20,15,13,10,10,9,8
9940,45,28,20,16,12,12,10,9,8
624153,48,29,21,15,13,10,9,8,7
18706,46,26,21,17,14,11,9,9,7
89580,44,30,21,16,14,10,9,9,7
26533,46,29,21,16,12,11,9,8,8
8531,50,28,20,15,12,11,9,8,7
373885,51,27,19,15,12,10,10,9,7
25908,50,25,21,16,13,10,9,9,7
7754,51,28,19,15,12,11,9,8,7
3896,47,28,20,16,13,12,9,8,7
1045,52,26,19,15,13,11,9,7,8
2007,50,28,21,14,12,10,9,9,7
298576,45,28,21,16,13,12,9,9,7
65879,51,29,20,14,11,10,10,8,7
9054,51,26,21,15,13,11,9,7,7
646188,47,31,19,15,12,10,9,9,8
85340,48,28,20,15,12,12,9,9,7
9546,45,27,23,15,14,10,10,8,8
26318,46,30,22,16,13,10,8,8,7
92317,45,27,22,16,13,12,10,8,7
71405,49,30,20,15,13,10,9,7,7
382854,49,28,19,16,13,10,9,9,7
557173,47,28,20,16,13,11,9,8,8
147591,45,30,21,15,12,11,9,9,8
556445,47,27,20,15,15,11,10,8,7
7771,47,28,19,16,13,11,9,9,8
96706,47,27,19,18,12,10,10,9,8
9403,49,25,21,16,12,10,10,9,8
155289,50,25,20,16,13,11,9,9,7
996216,48,27,20,17,13,10,9,8,8
17088,46,27,19,17,13,12,10,9,7
95837,48,28,21,16,12,11,9,8,7
237790,46,29,19,15,13,11,10,9,8
449928,46,29,21,14,12,12,10,8,8
33997,50,27,20,14,12,11,9,9,8
84933,51,27,19,15,11,12,9,8,8
368538,51,25,22,14,13,11,8,8,8
98389,47,29,21,15,12,11,10,8,7
262697,52,26,19,16,12,11,9,8,7
294619,47,29,21,15,12,11,9,8,8
59464,47,30,20,15,13,11,10,7,7
39436,50,26,21,15,12,11,10,9,6
348335,45,30,21,16,13,11,9,8,7
7109,47,27,21,17,13,10,10,8,7
21549,49,28,21,14,12,11,10,8,7
45577,46,29,21,15,14,11,9,8,7
37718,47,28,21,16,13,11,9,8,7
149345,51,28,19,14,13,11,9,8,7
2743,47,30,19,15,12,11,9,9,8
269520,46,31,18,16,12,10,10,9,8
31229,50,27,20,17,13,10,8,8,7
13091,51,26,20,15,13,11,9,8,7
191083,48,30,20,14,12,11,9,8,8
71294,48,30,19,15,13,10,9,9,7
60567,49,29,21,15,11,10,9,8,8
377890,48,26,21,15,14,12,9,8,7
21369,49,29,20,16,13,11,9,7,6
600423,50,28,18,16,12,10,10,9,7
83309,51,28,18,15,12,11,10,8,7
326514,45,29,22,15,13,11,9,9,7
985659,48,29,20,16,13,10,9,8,7
21902,51,28,19,15,13,10,9,8,7
4235,49,26,22,16,12,10,9,8,8
32669,47,28,21,16,14,11,9,7,7
18320,44,31,19,17,14,10,9,9,7
92550,47,29,21,15,13,11,8,9,7
24062,45,30,19,16,14,11,9,8,8
22996,51,28,19,15,12,11,9,8,7
1465,46,30,20,16,12,11,9,9,7
351605,51,27,18,15,13,11,10,8,7
225286,49,28,19,16,13,11,9,8,7
5840,46,30,21,16,13,11,9,7,7
453991,44,30,20,16,14,11,9,8,8
39862,50,29,20,15,13,10,9,8,6
42731,47,29,21,14,12,11,10,9,7
96143,47,30,19,16,13,10,9,8,8
557448,51,27,20,16,12,11,9,7,7
645902,47,29,21,15,13,11,9,8,7
925196,46,29,20,15,13,11,9,9,8
499680,49,28,19,15,14,11,9,8,7
44315,44,28,21,17,13,11,10,9,7
79246,46,31,20,15,12,10,10,9,7
539521,46,27,20,17,12,12,10,9,7
465828,45,29,20,16,13,11,10,8,8
81319,47,29,20,15,13,11,9,8,8
600251,48,28,20,17,12,11,8,9,7
5073,51,28,20,14,12,10,9,9,7
25549,47,30,20,15,13,11,9,8,7
94355,49,27,19,15,14,11,10,8,7
52488,52,29,18,14,13,11,8,8,7
217308,51,27,18,15,13,11,10,8,7
69566,49,27,19,17,13,11,9,8,7
30068,52,26,19,16,13,10,10,8,6
58770,51,30,18,14,13,10,9,8,7
332188,46,30,21,15,13,10,9,8,8
61506,46,30,21,15,12,11,9,9,7
104179,45,30,21,15,13,11,9,9,7
8106,50,29,18,16,13,10,9,8,7
99963,48,30,22,14,12,10,9,8,7
68723,46,31,21,15,13,10,9,8,7
443130,44,28,22,17,13,10,10,9,7
96693,49,27,18,17,12,12,9,9,7
6072,45,30,19,17,14,11,8,9,7
3421,50,25,20,17,13,11,9,8,7
21923,48,27,20,15,14,11,9,8,8
67815,46,29,20,16,12,12,9,9,7
973785,50,25,21,16,12,11,10,8,7
357435,47,27,21,15,14,10,10,9,7
807924,45,29,21,16,12,11,10,9,7
9119,47,27,22,17,11,10,10,9,7
72576,50,27,19,16,13,11,8,9,7
982585,47,26,20,17,12,11,10,9,8
928112,44,31,21,16,13,10,10,8,7
94753,44,30,21,15,13,11,9,9,8
198331,52,27,18,16,13,10,8,8,8
652589,49,30,20,14,11,11,10,8,7
56311,47,27,21,16,14,10,9,8,8
101863,45,28,20,17,13,11,10,8,8
5740,49,27,18,16,14,10,10,8,8
9972,48,28,21,17,12,10,9,8,7
44548,46,27,19,16,14,12,9,9,8
7020,45,27,21,16,12,12,10,9,8
324867,51,28,20,14,13,9,9,8,8
8379,48,30,19,17,11,11,9,8,7
9191,50,26,19,15,14,10,10,9,7
6873,47,27,22,15,14,12,8,8,7
81996,49,29,19,16,13,10,9,8,7
14659,45,28,21,16,13,11,10,9,7
84705,45,28,21,17,13,11,9,9,7
707959,49,26,21,17,12,10,10,8,7
39465,46,28,22,16,13,11,8,9,7
907507,47,30,21,15,13,10,9,8,7
8657,46,29,21,16,12,12,9,8,7
15283,46,30,20,16,12,11,9,9,7
7596,45,30,19,15,12,12,10,9,8
6039,48,31,19,14,12,11,9,8,8
92523,46,28,21,16,12,11,11,8,7
3590,49,27,21,14,13,11,10,8,7
48388,45,30,21,15,13,10,10,8,8
49510,51,28,20,14,13,11,8,9,6
119943,50,27,19,15,13,11,9,9,7
22035,48,29,21,15,13,11,8,8,7
4759,44,32,19,17,12,11,10,8,7
7272,47,29,22,14,12,10,9,9,8
105170,51,26,19,15,14,11,9,8,7
700243,52,25,22,14,12,11,9,8,7
114997,47,28,21,15,13,11,9,8,8
362387,51,26,20,15,13,11,9,8,7
50219,45,29,20,16,14,11,9,9,7
47032,45,28,20,15,13,12,10,9,8
81583,47,29,22,15,12,11,10,7,7
40122,51,26,19,17,11,11,9,9,7
2075,49,26,21,17,13,10,9,8,7
90286,50,25,20,14,13,11,10,9,8
98101,46,28,20,17,12,11,10,9,7
327997,46,30,22,17,11,10,9,8,7
70013,47,26,21,14,13,12,10,9,8
8523,51,29,18,16,11,10,9,8,8
99448,50,30,20,14,12,10,9,8,7
72638,51,27,20,15,11,10,10,8,8
97369,45,29,20,16,14,11,10,8,7
170096,47,30,19,16,13,11,9,8,7
613008,47,28,20,16,13,11,9,8,8
46726,49,28,20,16,12,11,10,7,7
35672,46,28,20,16,13,11,9,9,8
33930,48,29,19,16,13,10,9,8,8
39613,51,26,19,14,13,11,9,9,8
69301,46,27,22,16,13,12,9,8,7
813295,48,28,19,16,12,12,8,9,8
872308,50,26,22,15,12,10,9,8,8
6325,48,26,20,15,13,12,10,8,8
1376,44,31,21,16,13,10,9,8,8
97446,49,27,19,16,14,10,10,8,7
42308,45,30,22,15,12,11,9,9,7
84407,50,25,21,16,13,11,9,8,7
10476,52,25,19,14,13,12,9,9,7
8254,50,27,19,15,13,11,10,8,7
5211,47,30,21,16,11,11,9,8,7
687205,50,28,19,14,13,10,9,9,8
874601,50,26,20,17,13,10,9,8,7
54855,51,29,18,16,13,10,8,8,7
2317,48,27,21,17,13,11,8,8,7
682804,51,26,21,16,11,11,9,8,7
564388,47,29,21,15,12,11,9,8,8
13041,50,30,19,14,11,11,9,8,8
31654,45,29,21,16,13,11,9,8,8
29972,51,28,20,14,13,9,10,8,7
26765,48,29,20,15,13,10,9,8,8
2280,47,30,18,16,13,11,10,8,7
61967,50,26,20,16,13,11,9,8,7
17198,51,27,19,15,12,12,9,7,8
63576,48,28,21,16,12,10,9,8,8
467028,46,28,19,17,14,12,8,8,8
74454,46,29,20,16,12,12,10,7,8
857950,48,27,20,15,13,12,9,8,8
5040,46,29,22,15,13,10,10,8,7
448257,45,31,20,14,13,12,10,8,7
798141,50,30,18,15,13,11,9,8,6
58793,49,28,21,16,12,10,9,8,7
28654,46,31,21,15,13,10,9,8,7
25320,48,28,22,16,12,10,9,8,7
644829,46,26,21,17,14,11,9,9,7
801397,44,30,21,15,12,11,10,9,8
72994,47,26,21,16,13,11,10,9,7
584320,48,27,22,16,13,10,9,8,7
21182,49,26,20,16,14,11,8,9,7
39849,50,29,18,15,12,11,10,8,7
747025,51,28,18,16,12,11,9,8,7
48311,49,28,21,15,12,10,10,8,7
555548,47,28,21,16,14,10,9,8,7
14769,47,28,21,15,13,11,9,8,8
6214,50,29,20,14,12,10,10,8,7
76529,50,28,19,16,12,10,9,9,7
393759,45,29,22,15,12,11,10,8,8
98459,45,27,22,18,12,11,9,9,7
1824,47,30,19,15,14,10,9,8,8
794489,51,27,19,16,12,11,9,8,7
92497,50,28,19,16,13,11,8,8,7
785212,49,26,21,14,12,12,10,9,7
99414,44,30,20,17,14,10,9,8,8
38959,50,25,21,14,13,10,10,9,8
1130,46,28,20,17,14,10,9,9,7
41882,47,29,21,14,12,11,9,9,8
30836,47,26,22,16,13,11,10,8,7
792322,48,28,22,15,11,12,9,8,7
18772,44,31,20,17,14,11,8,8,7
69021,49,27,21,15,14,10,9,8,7
529800,48,31,19,15,12,11,9,8,7
9564,48,29,19,14,14,11,10,8,7
2325,49,29,19,16,11,10,10,9,7
21447,49,27,20,15,14,10,10,8,7
6318,47,30,19,16,14,10,9,8,7
95646,47,27,20,16,14,11,10,8,7
211893,48,29,19,16,13,10,9,9,7
82021,50,29,21,16,11,10,9,8,6
4940,46,28,21,16,13,10,11,8,7
9019,51,25,21,14,13,11,9,9,7
228904,48,27,21,14,14,11,9,8,8
633230,48,27,21,14,14,11,9,8,8
523554,44,29,21,17,14,11,8,8,8
401384,46,28,21,15,14,11,10,8,7
1926,50,28,19,16,13,10,8,8,8
311352,45,31,19,14,13,11,10,9,8
81472,50,27,21,16,12,10,9,8,7
59070,51,25,21,16,13,11,8,8,7
23195,45,30,20,17,12,11,10,8,7
706278,51,28,18,15,13,11,9,8,7
63804,44,30,19,17,13,12,9,8,8
40674,48,28,22,14,11,11,9,9,8
844482,44,31,22,16,11,11,9,9,7
40982,47,31,19,15,13,11,9,8,7
715531,47,30,19,15,12,11,10,9,7
663816,47,28,21,16,14,10,9,8,7
495340,50,28,20,15,13,10,9,9,6
56168,46,31,20,15,13,10,9,8,8
2635,45,29,21,17,13,11,8,9,7
14447,46,29,21,16,12,10,10,9,7
29846,46,31,19,16,12,12,8,9,7
6620,45,31,20,15,14,11,9,8,7
798730,47,30,19,17,13,10,10,7,7
78179,52,26,19,16,13,10,9,7,8
7222,47,29,20,15,13,11,10,8,7
263508,49,26,21,16,12,10,9,9,8
35348,46,31,19,16,13,10,9,8,8
73716,51,29,18,16,12,10,9,8,7
7471,51,27,19,17,12,11,9,7,7
130365,49,26,21,15,13,11,10,8,7
308021,48,28,18,17,12,12,9,9,7
994344,47,29,20,17,12,10,9,8,8
31383,46,31,18,17,13,10,9,9,7
18868,48,26,20,16,14,11,9,9,7
982350,50,27,20,15,13,11,9,8,7
6813,47,28,20,16,13,10,9,9,8
3361,50,29,18,16,11,11,9,8,8
56502,50,27,19,15,12,12,9,9,7
61463,51,26,21,14,13,11,9,8,7
733799,48,30,19,14,13,11,10,8,7
305090,45,29,21,15,12,11,10,9,8
728228,44,30,19,16,14,11,10,9,7
309428,47,30,20,17,12,11,9,7,7
554591,50,27,20,15,12,11,9,8,8
8863,50,27,19,15,12,11,10,8,8
501204,47,30,18,16,14,10,10,8,7
747454,52,27,20,14,12,11,9,8,7
126440,51,29,19,14,13,10,8,8,8
7614,52,28,19,14,12,11,9,8,7
276206,48,31,19,14,12,10,9,9,8
2199,51,26,20,16,13,10,10,7,7
1862,49,29,19,17,12,11,8,8,7
40895,49,26,21,14,13,11,9,9,8
38784,45,30,21,15,12,12,10,8,7
98022,51,27,21,15,12,10,9,8,7
89431,47,30,19,17,12,10,10,8,7
55728,50,27,19,16,13,10,9,9,7
88661,45,27,22,15,14,10,10,9,8
270227,51,27,19,16,12,12,8,8,7
163104,49,28,20,16,12,10,9,9,7
973213,46,31,20,16,12,10,9,9,7
5604,49,30,21,14,12,10,9,8,7
23623,50,28,19,16,12,11,10,8,6
98262,47,28,21,16,13,10,10,8,7
59808,47,27,21,17,12,10,10,8,8
95844,47,28,22,17,12,11,8,8,7
9434,49,28,21,14,13,11,9,8,7
344280,48,30,19,17,12,10,9,8,7
9006,49,29,20,16,13,10,9,7,7
66409,49,27,20,15,13,11,9,9,7
854422,45,27,23,15,13,11,10,9,7
51130,50,26,19,15,13,12,9,9,7
91828,51,28,18,14,13,12,8,8,8
6955,48,28,21,16,12,10,9,8,8
98498,46,29,20,14,14,11,9,9,8
37703,47,26,22,17,14,10,9,8,7
670808,49,29,20,16,12,11,9,7,7
45693,50,27,20,15,13,10,9,8,8
83017,45,31,20,16,12,12,9,8,7
5544,48,29,20,14,13,10,10,8,8
379720,44,28,21,17,13,11,10,9,7
816547,51,26,18,16,13,11,9,8,8
330019,51,27,21,14,13,11,9,7,7
893489,51,26,21,15,13,11,9,7,7
180050,52,27,19,16,12,11,8,8,7
201122,45,30,22,16,12,10,9,8,8
4825,51,27,19,16,12,10,9,8,8
917006,47,30,20,15,13,10,9,8,8
986302,49,26,20,15,13,11,10,9,7
305829,50,29,19,16,12,10,8,9,7
13066,51,26,21,15,12,10,9,8,8
8467,45,31,19,16,13,10,10,9,7
3850,49,28,19,16,12,11,10,8,7
82590,47,28,22,14,13,10,10,8,8
698923,48,29,19,15,12,12,9,8,8
662974,47,30,19,15,12,11,9,9,8
19664,48,30,18,16,13,10,10,8,7
534603,51,28,19,14,13,11,9,8,7
2775,50,26,22,15,12,11,8,8,8
29627,49,27,21,15,12,11,9,8,8
638346,51,26,19,15,12,11,10,8,8
177447,51,29,18,16,11,9,9,9,8
587131,45,28,21,17,14,11,9,7,8
22993,45,28,21,17,13,11,10,8,7
600659,51,26,20,17,12,10,8,9,7
12304,46,29,20,15,13,11,10,9,7
366135,46,31,20,15,12,11,9,9,7
21903,48,28,19,16,12,11,10,8,8
532887,50,29,19,14,12,11,9,8,8
8420,46,30,21,14,12,11,9,9,8
9620,46,29,19,17,13,11,9,8,8
709020,47,29,19,16,12,12,9,9,7
205931,51,29,18,16,11,10,9,8,8
789873,48,28,20,16,14,10,9,8,7
6179,47,29,20,15,12,12,10,8,7
435975,48,28,22,14,13,10,9,9,7
381778,51,27,19,16,12,10,9,9,7
452601,48,26,21,17,14,11,8,8,7
25068,47,29,19,14,13,12,10,8,8
9241,46,29,21,15,13,11,10,8,7
97504,46,28,21,15,13,12,9,8,8
5859,46,29,19,17,14,11,9,8,7
8982,48,29,20,16,13,10,9,8,7
38296,52,26,19,15,14,10,10,7,7
618987,49,28,20,15,13,11,9,8,7
146641,45,31,21,15,12,11,9,9,7
56778,51,29,20,14,12,11,8,8,7
55198,46,29,20,15,14,11,9,9,7
3935,46,28,19,17,13,10,10,9,8
787100,49,26,19,16,13,12,9,8,8
422140,50,27,18,14,14,10,10,9,8
4187,48,28,20,17,13,11,8,8,7
3287,49,27,20,16,12,11,10,8,7
656741,45,28,21,15,14,12,9,8,8
241372,45,27,19,17,14,12,9,9,8
351382,50,28,19,15,13,10,9,8,8
58260,49,29,20,15,13,10,8,9,7
319310,49,28,21,15,11,10,10,8,8
5563,46,31,20,15,12,10,9,9,8
865946,49,29,21,14,12,10,8,9,8
174835,46,31,19,15,14,10,10,8,7
308484,46,28,21,15,14,11,9,8,8
2059,48,26,22,15,14,11,9,8,7
314115,49,30,20,15,13,10,8,8,7
7221,51,29,18,16,13,10,9,7,7
546370,48,28,19,15,14,11,10,8,7
199033,45,31,19,15,12,12,10,8,8
354616,50,29,19,15,13,10,9,8,7
49935,49,27,20,15,12,11,10,8,8
28783,48,28,21,15,12,11,9,9,7
181918,45,29,20,16,14,10,10,9,7
52197,49,27,20,16,12,11,10,8,7
6856,48,29,20,15,13,11,8,8,8
14624,46,28,22,17,12,11,9,8,7
53963,46,27,19,16,14,12,9,9,8
12864,47,30,19,16,12,11,9,8,8
6858,47,31,18,15,12,10,10,9,8
536648,48,29,20,14,13,11,9,8,8
1537,50,28,19,16,13,10,9,8,7
960776,48,27,20,15,12,12,10,8,8
811611,49,30,19,14,13,10,10,7,8
8806,46,30,22,15,13,10,9,8,7
820420,45,28,20,17,12,11,10,9,8
269192,44,28,22,17,12,11,9,9,8
259619,49,28,18,17,12,10,10,9,7
7377,52,28,18,15,12,12,9,7,7
1261,48,28,19,15,13,12,10,8,7
238743,49,27,22,16,13,10,8,7,8
60658,47,28,20,17,13,10,9,9,7
447373,46,29,20,14,14,11,10,9,7
4796,51,27,21,16,13,10,9,7,6
13807,51,28,17,15,13,11,9,8,8
403068,50,26,21,15,13,11,9,8,7
95777,48,30,20,14,14,10,9,8,7
502960,50,29,19,15,12,10,10,8,7
9666,46,27,22,16,12,11,9,9,8
5405,50,30,20,14,12,10,9,8,7
39429,49,27,22,15,12,10,9,9,7
93227,47,28,22,16,13,10,9,8,7
62742,49,29,18,16,14,10,9,7,8
836999,45,30,21,15,13,10,10,9,7
445901,49,27,20,15,13,11,9,8,8
224086,48,31,20,14,12,10,10,8,7
826973,49,26,20,16,13,11,10,8,7
6913,48,28,21,15,12,12,9,8,7
91004,47,28,21,16,12,10,10,9,7
93368,47,29,19,16,12,11,10,9,7
54738,50,27,20,16,13,11,9,7,7
59116,46,31,19,16,12,11,9,9,7
25821,51,29,20,14,13,10,8,8,7
11135,49,28,18,16,14,10,9,8,8
302167,50,28,18,14,14,11,9,8,8
331928,47,29,19,14,13,11,10,9,8
87362,46,31,19,16,13,11,9,8,7
75840,45,28,21,15,14,11,9,9,8
26602,44,28,19,17,14,12,10,8,8
23723,47,29,21,16,13,11,9,8,6
386853,52,28,19,14,13,10,9,8,7
107454,47,29,21,15,12,11,10,8,7
7972,51,28,18,15,13,10,9,8,8
977930,48,30,19,16,13,10,9,8,7
992078,50,26,19,15,13,11,10,8,8
486942,48,28,19,17,11,10,10,9,8
90999,48,28,20,16,13,11,9,8,7
34784,46,27,19,17,14,12,9,9,7
11093,46,29,19,17,12,11,10,9,7
60516,47,30,20,16,11,11,10,7,8
55970,44,31,22,15,12,11,10,8,7
550675,46,30,21,15,13,10,10,8,7
370375,46,28,21,16,13,11,9,9,7
528601,48,29,19,16,13,11,9,8,7
1175,49,28,18,15,12,12,10,8,8
809765,48,27,21,16,13,11,9,8,7
1682,47,28,21,17,13,10,9,7,8
680864,51,29,19,16,13,10,8,7,7
17317,46,31,18,16,13,11,10,8,7
40166,46,29,20,16,14,10,9,8,8
89003,50,29,18,16,11,11,9,8,8
5385,49,27,21,15,12,10,10,9,7
450261,46,27,19,18,13,12,9,8,8
275998,47,29,20,17,12,10,9,8,8
473531,48,28,18,16,13,11,9,9,8
389292,45,29,22,14,13,11,9,9,8
879812,49,30,19,15,12,10,9,8,8
63139,46,27,21,16,13,12,9,8,8
6473,50,28,18,16,13,10,10,8,7
7255,45,29,20,17,11,12,9,9,8
499475,48,31,20,15,11,10,10,8,7
33475,51,25,20,17,12,9,10,8,8
96562,45,29,21,15,14,11,9,9,7
58137,45,28,22,16,14,11,8,9,7
88157,48,29,18,16,13,11,9,8,8
731553,47,27,20,17,13,10,10,8,8
941914,49,28,19,16,13,11,9,8,7
1632,48,29,19,16,12,11,9,9,7
6104,46,30,21,15,13,10,9,8,8
58502,51,26,20,17,12,10,10,7,7
5985,48,26,19,17,13,12,9,9,7
81026,46,26,22,17,12,12,10,8,7
4488,52,27,19,15,11,10,10,8,8
8278,48,29,19,15,13,12,9,8,7
5581,47,27,20,17,13,11,9,8,8
1015,51,26,20,16,13,10,9,8,7
7248,49,27,22,14,13,11,9,8,7
985884,46,28,21,15,12,12,10,8,8
229649,48,30,21,15,12,10,9,8,7
27894,51,29,19,15,12,10,8,9,7
9862,48,28,22,14,12,10,10,9,7
959008,51,27,20,15,12,11,8,8,8
361452,47,29,21,15,12,11,9,9,7
8504,47,28,21,15,12,11,9,9,8
82503,48,27,20,15,15,11,9,8,7
718737,46,29,20,16,13,11,9,9,7
908056,50,28,20,16,13,10,9,7,7
589561,49,29,21,17,11,10,9,7,7
827535,52,27,20,14,13,10,9,8,7
39684,49,29,18,16,13,10,9,8,8
6200,49,30,19,16,12,11,8,8,7
5884,50,27,20,15,13,10,10,8,7
32097,46,27,19,17,12,12,10,9,8
81248,47,27,21,16,13,11,9,9,7
87321,49,30,19,15,13,10,8,8,8
34689,48,28,21,15,13,11,9,8,7
22832,45,28,19,17,13,11,10,9,8
450557,51,29,21,14,13,9,9,7,7
189089,50,26,21,14,13,11,8,9,8
56803,46,30,18,15,14,11,10,8,8
19278,51,29,19,15,13,11,9,7,6
9402,51,30,20,14,12,11,8,7,7
3344,44,30,20,16,14,10,10,9,7
5173,48,29,20,16,13,10,9,8,7
45425,49,28,21,16,11,11,8,8,8
93166,53,28,18,14,12,10,10,8,7
937076,48,29,21,15,12,10,9,8,8
67240,45,28,22,15,14,11,10,8,7
439389,46,30,20,16,13,10,9,8,8
39215,52,27,20,14,12,11,9,8,7
80897,50,28,21,15,12,10,10,7,7
494225,52,27,21,14,12,10,9,8,7
60818,49,27,19,15,13,11,10,8,8
79947,50,30,19,15,13,11,9,7,6
620615,45,28,21,17,12,11,10,9,7
11840,50,26,18,16,13,11,9,9,8
918457,45,32,20,16,12,10,9,8,8
498604,46,29,19,16,14,11,10,8,7
6505,48,29,21,16,11,11,9,8,7
34895,52,28,19,14,11,11,9,8,8
211840,53,27,19,15,12,10,9,8,7
40160,46,29,19,17,13,11,9,8,8
57310,52,26,20,15,12,11,9,8,7
953106,47,26,21,16,14,11,9,8,8
80138,49,28,20,14,13,10,10,9,7
8896,50,29,18,14,13,11,10,8,7
3642,50,25,21,16,12,11,10,8,7
224479,47,28,19,17,12,10,10,9,8
5770,48,29,21,16,12,11,9,7,7
918593,48,27,21,16,12,11,9,8,8
75080,46,31,19,15,14,11,8,9,7
10628,49,28,19,16,13,10,10,8,7
449780,51,27,18,16,12,11,10,8,7
356572,50,26,21,15,13,10,9,9,7
6314,46,27,21,15,14,11,10,8,8
11205,45,32,18,15,14,10,10,8,8
795758,46,28,21,15,13,11,9,9,8
560777,46,28,20,16,13,11,10,8,8
7253,49,26,21,16,14,10,9,8,7
746252,49,30,19,14,13,10,9,9,7
8433,52,25,19,14,13,12,9,8,8
326413,46,28,22,15,14,11,9,8,7
46508,50,30,19,15,12,10,9,7,8
191535,50,30,18,14,13,11,9,8,7
2227,47,27,20,17,13,11,10,8,7
50611,46,28,20,17,13,11,9,8,8
63446,45,28,20,17,12,11,10,9,8
503946,50,27,21,16,14,10,8,7,7
73362,46,29,22,15,13,11,9,8,7
165191,46,27,21,16,13,12,9,9,7
3808,49,27,19,17,13,10,10,8,7
83909,47,29,21,17,12,10,9,7,8
903335,45,29,21,15,14,10,10,8,8
624899,45,27,19,17,14,12,10,9,7
2595,47,29,20,15,12,12,9,8,8
42994,46,28,22,16,12,10,10,9,7
623360,48,29,19,14,13,10,10,9,8
2003,49,29,21,15,13,10,9,7,7
708821,48,29,19,14,12,12,10,8,8
449201,48,28,20,16,13,10,9,9,7
814342,52,25,21,14,12,11,9,8,8
301436,48,29,22,15,12,10,9,8,7
610229,47,28,20,15,13,11,9,9,8
739307,46,30,21,16,12,11,9,8,7
